23/9/2020,23:41:17.8937835,"145,6",C021K9N119
23/9/2020,23:41:35.8867143,"225,9",C021K9N119
23/9/2020,23:41:44.8836297,"276,3",C021K9N119
23/9/2020,23:41:53.8805455,"317,7",C021K9N119
23/9/2020,23:42:02.8765613,"356,1",C021K9N119
23/9/2020,23:42:11.8734775,"406,1",C021K9N119
23/9/2020,23:42:20.8712934,"451,4",C021K9N119
23/9/2020,23:42:38.8642238,"533,2",C021K9N119
23/9/2020,23:42:47.8611396,"581,5",C021K9N119
23/9/2020,23:42:56.8580546,"621,7",C021K9N119
23/9/2020,23:43:50.8377491,"892,1",C021K9N119
23/9/2020,23:44:09.1515188,"977,2",C021K9N119
23/9/2020,23:44:51.7171141,1157,C021K9N119
23/9/2020,23:45:10.5056321,"1242,5",C021K9N119
23/9/2020,23:45:37.4954791,"1377,7",C021K9N119
23/9/2020,23:45:46.4923949,1418,C021K9N119
23/9/2020,23:46:22.4800570,"1598,2",C021K9N119
23/9/2020,23:46:40.4729882,"1683,2",C021K9N119
23/9/2020,23:46:49.5176061,"1723,2",C021K9N119
23/9/2020,23:46:58.4668195,"1773,1",C021K9N119
23/9/2020,23:47:07.4628344,"1813,7",C021K9N119
23/9/2020,23:47:25.4566661,"1903,4",C021K9N119
23/9/2020,23:47:34.4535819,"1943,6",C021K9N119
23/9/2020,23:47:52.4465131,"2033,6",C021K9N119
23/9/2020,23:48:01.4434289,"2073,7",C021K9N119
23/9/2020,23:48:19.4417601,"2163,8",C021K9N119
23/9/2020,23:48:28.4332755,"2203,9",C021K9N119
23/9/2020,23:48:46.6554318,"2293,9",C021K9N119
23/9/2020,23:48:56.9002376,"2334,1",C021K9N119
23/9/2020,23:49:17.3898557,"2424,3",C021K9N119
23/9/2020,23:49:27.6336384,"2457,7",C021K9N119
23/9/2020,23:49:37.2479021,"2508,9",C021K9N119
23/9/2020,23:49:46.2448187,"2519,3",C021K9N119
23/9/2020,23:50:00.0138059,"2518,7",C021K9N119
23/9/2020,23:50:04.2377495,"2524,2",C021K9N119
23/9/2020,23:50:13.2346681,"2519,6",C021K9N119
23/9/2020,23:50:22.2315815,"2524,2",C021K9N119
23/9/2020,23:50:58.2192432,"2524,3",C021K9N119
23/9/2020,23:51:07.2152590,"2526,2",C021K9N119
23/9/2020,23:51:16.2121756,"2524,4",C021K9N119
23/9/2020,23:51:25.2090903,"2519,6",C021K9N119
23/9/2020,23:51:34.2060057,"2524,4",C021K9N119
23/9/2020,23:51:43.2020215,"2524,3",C021K9N119
23/9/2020,23:51:52.1989381,2527,C021K9N119
23/9/2020,23:52:01.1958523,"2524,4",C021K9N119
23/9/2020,23:54:39.3092965,"2524,4",C021K9N119
23/9/2020,23:54:57.3031269,"2574,5",C021K9N119
23/9/2020,23:55:06.2991423,"2609,6",C021K9N119
23/9/2020,23:55:25.1248463,"2669,5",C021K9N119
23/9/2020,23:55:35.2054893,"2672,1",C021K9N119
23/9/2020,23:55:45.2861322,"2679,5",C021K9N119
23/9/2020,23:55:55.3667756,"2683,9",C021K9N119
23/9/2020,23:56:13.9122173,"2704,5",C021K9N119
23/9/2020,23:56:22.9091327,"2709,8",C021K9N119
23/9/2020,23:56:33.6625381,"2719,5",C021K9N119
23/9/2020,23:56:46.9662057,"2740,3",C021K9N119
23/9/2020,23:57:00.2685441,"2754,9",C021K9N119
23/9/2020,23:57:20.4675274,"2789,7",C021K9N119
23/9/2020,23:57:29.4635428,"2809,7",C021K9N119
23/9/2020,23:57:38.4604586,2820,C021K9N119
23/9/2020,23:58:14.4472211,"2819,9",C021K9N119
23/9/2020,23:58:23.4441393,"2813,8",C021K9N119
23/9/2020,23:58:32.4410519,"2819,9",C021K9N119
24/9/2020,00:00:00.0043704,2820,C021K9N119
24/9/2020,00:00:11.4044266,2820,C021K9N119
24/9/2020,00:00:20.4004396,"2824,9",C021K9N119
24/9/2020,00:00:29.3973550,"2834,8",C021K9N119
24/9/2020,00:00:38.3942708,2865,C021K9N119
24/9/2020,00:00:56.3872020,"2965,2",C021K9N119
24/9/2020,00:01:05.3841178,"3014,3",C021K9N119
24/9/2020,00:01:15.2563372,3071,C021K9N119
24/9/2020,00:01:26.4582886,"3120,2",C021K9N119
24/9/2020,00:01:47.8123786,"3220,5",C021K9N119
24/9/2020,00:02:05.8053102,"3320,5",C021K9N119
24/9/2020,00:02:14.8022252,"3375,6",C021K9N119
24/9/2020,00:02:59.7868035,"3625,7",C021K9N119
24/9/2020,00:03:17.7797355,"3730,9",C021K9N119
24/9/2020,00:03:26.7766506,"3777,3",C021K9N119
24/9/2020,00:03:35.7735660,"3831,1",C021K9N119
24/9/2020,00:04:20.7563442,"4081,4",C021K9N119
24/9/2020,00:04:29.7532596,"4136,4",C021K9N119
24/9/2020,00:04:38.7501754,"4186,5",C021K9N119
24/9/2020,00:04:47.7461908,"4232,4",C021K9N119
24/9/2020,00:04:56.7431062,4286,C021K9N119
24/9/2020,00:05:05.7400225,"4336,8",C021K9N119
24/9/2020,00:05:14.7369379,"4391,4",C021K9N119
24/9/2020,00:05:23.7329532,"4436,8",C021K9N119
24/9/2020,00:05:32.7298691,"4491,5",C021K9N119
24/9/2020,00:05:41.7267845,"4542,1",C021K9N119
24/9/2020,00:05:51.2830270,4592,C021K9N119
24/9/2020,00:06:12.1756736,"4692,2",C021K9N119
24/9/2020,00:06:21.9470415,4742,C021K9N119
24/9/2020,00:06:48.9368886,"4897,5",C021K9N119
24/9/2020,00:07:15.9267352,"5047,7",C021K9N119
24/9/2020,00:07:24.9236510,"5095,5",C021K9N119
24/9/2020,00:07:33.9205676,"5147,6",C021K9N119
24/9/2020,00:07:42.9165822,"5202,7",C021K9N119
24/9/2020,00:08:09.9064292,"5352,1",C021K9N119
24/9/2020,00:08:18.9033450,"5404,7",C021K9N119
24/9/2020,00:08:27.9002601,"5452,7",C021K9N119
24/9/2020,00:08:36.8971759,5508,C021K9N119
24/9/2020,00:09:03.8870233,"5658,3",C021K9N119
24/9/2020,00:09:12.8839383,"5709,9",C021K9N119
24/9/2020,00:09:21.8799541,"5758,3",C021K9N119
24/9/2020,00:09:30.8768695,"5813,6",C021K9N119
24/9/2020,00:09:39.8737853,"5863,6",C021K9N119
24/9/2020,00:09:48.8697987,"5917,3",C021K9N119
24/9/2020,00:09:57.8667165,"5963,5",C021K9N119
24/9/2020,00:10:00.0160392,"5963,5",C021K9N119
24/9/2020,00:10:06.8636336,"6018,7",C021K9N119
24/9/2020,00:10:15.8605478,"6063,9",C021K9N119
24/9/2020,00:10:25.2976952,"6118,7",C021K9N119
24/9/2020,00:10:45.6470773,6219,C021K9N119
24/9/2020,00:10:55.2861630,6269,C021K9N119
24/9/2020,00:11:13.2790946,"6369,1",C021K9N119
24/9/2020,00:11:22.2760100,"6424,2",C021K9N119
24/9/2020,00:12:07.2587882,"6674,6",C021K9N119
24/9/2020,00:12:16.2557041,"6729,3",C021K9N119
24/9/2020,00:12:36.4898228,"6829,7",C021K9N119
24/9/2020,00:12:46.1108926,"6879,8",C021K9N119
24/9/2020,00:13:22.0976551,"7079,8",C021K9N119
24/9/2020,00:13:31.0945713,"7132,1",C021K9N119
24/9/2020,00:13:58.5592849,"7285,3",C021K9N119
24/9/2020,00:14:07.5562003,"7340,1",C021K9N119
24/9/2020,00:14:52.5398786,"7590,6",C021K9N119
24/9/2020,00:15:01.5421932,"7610,5",C021K9N119
24/9/2020,00:15:55.5173881,"7610,4",C021K9N119
24/9/2020,00:16:04.5134039,"7603,7",C021K9N119
24/9/2020,00:16:13.5103193,"7610,4",C021K9N119
24/9/2020,00:18:01.4706070,"7610,4",C021K9N119
24/9/2020,00:18:10.9161013,"7615,5",C021K9N119
24/9/2020,00:19:13.8936096,"7615,3",C021K9N119
24/9/2020,00:19:22.8896254,"7612,9",C021K9N119
24/9/2020,00:19:31.8865412,"7614,5",C021K9N119
24/9/2020,00:19:40.8834566,"7610,4",C021K9N119
24/9/2020,00:19:49.8803749,"7610,4",C021K9N119
24/9/2020,00:20:00.0086533,"7615,5",C021K9N119
24/9/2020,00:21:28.8446440,"7615,4",C021K9N119
24/9/2020,00:21:37.8415603,"7630,5",C021K9N119
24/9/2020,00:21:46.8384761,"7625,2",C021K9N119
24/9/2020,00:21:55.8362908,"7615,4",C021K9N119
24/9/2020,00:22:04.8332062,"7620,4",C021K9N119
24/9/2020,00:22:31.8257538,"7620,5",C021K9N119
24/9/2020,00:22:50.2590594,"7615,4",C021K9N119
24/9/2020,00:22:59.2559768,"7620,5",C021K9N119
24/9/2020,00:23:08.2519914,"7655,5",C021K9N119
24/9/2020,00:23:17.2489072,"7660,6",C021K9N119
24/9/2020,00:23:26.2458227,"7705,5",C021K9N119
24/9/2020,00:23:35.2427381,"7695,6",C021K9N119
24/9/2020,00:23:44.2387538,"7820,7",C021K9N119
24/9/2020,00:23:53.2356693,7941,C021K9N119
24/9/2020,00:24:02.2325855,8019,C021K9N119
24/9/2020,00:24:11.2295013,8031,C021K9N119
24/9/2020,00:24:20.2255163,"8096,9",C021K9N119
24/9/2020,00:24:29.2224317,8106,C021K9N119
24/9/2020,00:24:38.2193471,8111,C021K9N119
24/9/2020,00:24:47.2153629,8121,C021K9N119
24/9/2020,00:24:56.2122787,"8151,1",C021K9N119
24/9/2020,00:25:05.2091950,8171,C021K9N119
24/9/2020,00:25:23.2021253,"8173,1",C021K9N119
24/9/2020,00:25:41.1959574,8171,C021K9N119
24/9/2020,00:25:50.1928724,"8168,1",C021K9N119
24/9/2020,00:25:59.1888878,"8171,1",C021K9N119
24/9/2020,00:26:08.1858036,8171,C021K9N119
24/9/2020,00:26:17.1827190,"8165,5",C021K9N119
24/9/2020,00:26:26.1796349,"8171,1",C021K9N119
24/9/2020,00:28:14.5797126,"8171,2",C021K9N119
24/9/2020,00:28:23.5766276,"8160,6",C021K9N119
24/9/2020,00:28:32.5744431,"8161,1",C021K9N119
24/9/2020,00:28:41.5704597,"8176,1",C021K9N119
24/9/2020,00:29:08.5865186,"8175,9",C021K9N119
24/9/2020,00:29:17.5825332,8161,C021K9N119
24/9/2020,00:29:26.5794486,8171,C021K9N119
24/9/2020,00:29:35.5763640,"8171,2",C021K9N119
24/9/2020,00:29:44.5732795,"8166,1",C021K9N119
24/9/2020,00:29:53.5710958,"8170,3",C021K9N119
24/9/2020,00:30:00.0028636,"8170,3",C021K9N119
24/9/2020,00:30:02.5680108,"8216,2",C021K9N119
24/9/2020,00:30:11.5658263,"8286,1",C021K9N119
24/9/2020,00:30:20.5618424,"8405,5",C021K9N119
24/9/2020,00:30:29.5587579,"8501,5",C021K9N119
24/9/2020,00:36:15.8034044,"8501,5",C021K9N119
24/9/2020,00:36:25.8034044,"8556,8",C021K9N119
24/9/2020,00:36:35.3926709,"8591,7",C021K9N119
24/9/2020,00:36:45.0621526,"8606,8",C021K9N119
24/9/2020,00:36:55.0845103,"8601,6",C021K9N119
24/9/2020,00:37:15.1282223,"8646,2",C021K9N119
24/9/2020,00:37:25.1505805,"8671,9",C021K9N119
24/9/2020,00:37:34.7574920,"8674,9",C021K9N119
24/9/2020,00:37:43.7544074,"8687,1",C021K9N119
24/9/2020,00:37:52.7504236,"8696,3",C021K9N119
24/9/2020,00:38:01.7473386,"8711,7",C021K9N119
24/9/2020,00:38:19.7411703,"8712,1",C021K9N119
24/9/2020,00:38:28.7380857,"8716,9",C021K9N119
24/9/2020,00:39:22.7195795,"8716,9",C021K9N119
24/9/2020,00:39:31.7155952,"8726,9",C021K9N119
24/9/2020,00:40:00.0105169,8727,C021K9N119
24/9/2020,00:40:07.7023573,"8726,9",C021K9N119
24/9/2020,00:40:16.6992735,8722,C021K9N119
24/9/2020,00:41:50.4033777,8722,C021K9N119
24/9/2020,00:42:00.4252247,"8720,8",C021K9N119
24/9/2020,00:42:19.0398140,8722,C021K9N119
24/9/2020,00:42:28.0367295,"8715,4",C021K9N119
24/9/2020,00:42:37.0336445,"8721,9",C021K9N119
24/9/2020,00:42:55.0265757,"8721,2",C021K9N119
24/9/2020,00:43:04.0234923,"8726,8",C021K9N119
24/9/2020,00:43:13.0204073,"8726,9",C021K9N119
24/9/2020,00:43:22.0218235,8721,C021K9N119
24/9/2020,00:43:31.0133389,"8721,2",C021K9N119
24/9/2020,00:43:40.0120549,"8727,6",C021K9N119
24/9/2020,00:43:58.0049853,"8735,9",C021K9N119
24/9/2020,00:44:07.0019015,"8731,9",C021K9N119
24/9/2020,00:44:15.9997174,8737,C021K9N119
24/9/2020,00:44:24.9966328,"8787,2",C021K9N119
24/9/2020,00:44:33.9926482,"8797,2",C021K9N119
24/9/2020,00:44:42.9895640,"8872,1",C021K9N119
24/9/2020,00:44:51.9864794,"8977,3",C021K9N119
24/9/2020,00:45:00.9833949,"9032,4",C021K9N119
24/9/2020,00:45:27.9741420,"9047,5",C021K9N119
24/9/2020,00:45:36.9701573,"9046,7",C021K9N119
24/9/2020,00:45:45.9679732,"9117,5",C021K9N119
24/9/2020,00:45:55.6160587,9217,C021K9N119
24/9/2020,00:46:05.6377125,"9272,5",C021K9N119
24/9/2020,00:46:15.6583637,"9269,1",C021K9N119
24/9/2020,00:46:25.6800175,"9272,5",C021K9N119
24/9/2020,00:46:45.3298908,"9272,6",C021K9N119
24/9/2020,00:46:54.3259065,"9267,7",C021K9N119
24/9/2020,00:50:00.0038490,"9267,8",C021K9N119
24/9/2020,00:50:03.2611349,"9272,6",C021K9N119
24/9/2020,00:50:30.8922489,"9272,6",C021K9N119
24/9/2020,00:50:40.9128369,"9276,8",C021K9N119
24/9/2020,00:50:50.9344274,"9297,7",C021K9N119
24/9/2020,00:51:00.9560189,"9309,8",C021K9N119
24/9/2020,00:51:20.6157577,"9502,5",C021K9N119
24/9/2020,00:51:29.6126731,"9542,8",C021K9N119
24/9/2020,00:51:38.6095886,"9643,2",C021K9N119
24/9/2020,00:51:47.6074049,"9708,2",C021K9N119
24/9/2020,00:51:56.6034198,"9738,3",C021K9N119
24/9/2020,00:52:05.6003352,"9723,4",C021K9N119
24/9/2020,00:52:14.5972515,"9778,3",C021K9N119
24/9/2020,00:52:23.8190730,"9788,4",C021K9N119
24/9/2020,00:52:33.8406017,"9818,4",C021K9N119
24/9/2020,00:52:43.8621300,"9823,4",C021K9N119
24/9/2020,00:52:53.8836582,"9823,4",C021K9N119
24/9/2020,00:53:03.9041835,"9818,3",C021K9N119
24/9/2020,00:53:44.2292605,"9818,4",C021K9N119
24/9/2020,00:53:56.0334072,"9822,6",C021K9N119
24/9/2020,00:54:07.8375533,"9823,4",C021K9N119
24/9/2020,00:54:18.6113049,"9834,2",C021K9N119
24/9/2020,00:54:27.6082207,"9836,7",C021K9N119
24/9/2020,00:54:36.6051366,"9828,6",C021K9N119
24/9/2020,00:54:45.6020524,"9833,4",C021K9N119
24/9/2020,00:55:03.5949832,"9833,2",C021K9N119
24/9/2020,00:55:12.5918994,"9838,6",C021K9N119
24/9/2020,00:55:21.5897149,"9838,5",C021K9N119
24/9/2020,00:55:30.5902298,"9833,4",C021K9N119
24/9/2020,00:55:48.5795611,"9834,2",C021K9N119
24/9/2020,00:55:57.5755785,"9838,6",C021K9N119
24/9/2020,00:56:06.5724927,"9837,1",C021K9N119
24/9/2020,00:56:15.5694081,"9818,4",C021K9N119
24/9/2020,00:56:24.5663272,"9818,4",C021K9N119
24/9/2020,00:56:33.5623393,"9813,7",C021K9N119
24/9/2020,00:56:42.5592551,"9813,6",C021K9N119
24/9/2020,00:56:51.5561706,"9820,7",C021K9N119
24/9/2020,00:57:00.5530880,"9812,3",C021K9N119
24/9/2020,00:57:09.5491022,"9818,1",C021K9N119
24/9/2020,00:57:27.5438335,"9819,9",C021K9N119
24/9/2020,00:57:36.5398484,"9818,4",C021K9N119
24/9/2020,00:57:45.5367643,"9808,6",C021K9N119
24/9/2020,00:58:13.0335332,"9823,5",C021K9N119
24/9/2020,00:58:34.3599837,"9823,4",C021K9N119
24/9/2020,00:58:45.0232092,"9830,4",C021K9N119
24/9/2020,00:58:55.0927856,"9828,5",C021K9N119
24/9/2020,01:00:00.0081061,"9829,4",C021K9N119
24/9/2020,01:00:16.0641268,"9828,6",C021K9N119
24/9/2020,01:00:25.0619419,"9830,9",C021K9N119
24/9/2020,01:00:34.0579577,"9828,7",C021K9N119
24/9/2020,01:03:29.9534888,"9828,6",C021K9N119
24/9/2020,01:03:38.9513043,"9827,5",C021K9N119
24/9/2020,01:03:56.9442354,"9827,9",C021K9N119
24/9/2020,01:04:05.9411513,"9832,9",C021K9N119
24/9/2020,01:04:14.9380671,"9828,7",C021K9N119
24/9/2020,01:05:17.9146766,"9828,6",C021K9N119
24/9/2020,01:05:26.9115920,"9823,5",C021K9N119
24/9/2020,01:05:35.9076073,"9828,7",C021K9N119
24/9/2020,01:05:44.9045228,"9824,3",C021K9N119
24/9/2020,01:05:53.9014418,"9823,5",C021K9N119
24/9/2020,01:06:02.8983540,"9828,7",C021K9N119
24/9/2020,01:06:20.8921853,"9828,7",C021K9N119
24/9/2020,01:06:29.8891011,"9823,5",C021K9N119
24/9/2020,01:06:38.8851169,"9828,7",C021K9N119
24/9/2020,01:06:47.8820323,"9828,7",C021K9N119
24/9/2020,01:06:56.8789477,"9823,6",C021K9N119
24/9/2020,01:07:05.8758636,"9828,7",C021K9N119
24/9/2020,01:07:14.8718793,"9828,8",C021K9N119
24/9/2020,01:07:24.1817525,"9824,3",C021K9N119
